participant,task,feature_dimension,high_value,feature_relevance,correlation,irrelevant_dim,abs_correlation
"('predict', np.int64(86))",predict,wing,N,irrelevant,0.07392212709545729,wing,0.07392212709545729
"('predict', np.int64(88))",predict,tail,S,relevant,0.408248290463863,wing,0.408248290463863
"('predict', np.int64(88))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(88))",predict,wing,T,irrelevant,0.816496580927726,wing,0.816496580927726
"('predict', np.int64(89))",predict,tail,C,relevant,0.3380617018914066,color,0.3380617018914066
"('predict', np.int64(89))",predict,color,B,irrelevant,0.1690308509457033,color,0.1690308509457033
"('predict', np.int64(89))",predict,wing,T,relevant,0.5070925528371099,color,0.5070925528371099
"('predict', np.int64(90))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(90))",predict,color,B,relevant,0.3380617018914066,wing,0.3380617018914066
"('predict', np.int64(90))",predict,wing,T,irrelevant,0.3380617018914066,wing,0.3380617018914066
"('predict', np.int64(91))",predict,tail,C,irrelevant,0.6137949055234261,tail,0.6137949055234261
"('predict', np.int64(91))",predict,color,Y,relevant,0.4773960376293314,tail,0.4773960376293314
"('predict', np.int64(91))",predict,wing,N,relevant,0.6137949055234261,tail,0.6137949055234261
"('predict', np.int64(92))",predict,tail,S,relevant,0.35444060250416787,wing,0.35444060250416787
"('predict', np.int64(92))",predict,color,B,relevant,0.4962168435058351,wing,0.4962168435058351
"('predict', np.int64(92))",predict,wing,N,irrelevant,0.7797693255091694,wing,0.7797693255091694
"('predict', np.int64(93))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(93))",predict,color,Y,irrelevant,0.15811388300841894,color,0.15811388300841894
"('predict', np.int64(93))",predict,wing,T,relevant,0.9486832980505138,color,0.9486832980505138
"('predict', np.int64(95))",predict,tail,C,irrelevant,0.4865336327998411,tail,0.4865336327998411
"('predict', np.int64(95))",predict,color,Y,relevant,-0.3475240234284579,tail,0.3475240234284579
"('predict', np.int64(95))",predict,wing,N,relevant,0.6255432421712243,tail,0.6255432421712243
"('predict', np.int64(96))",predict,tail,S,relevant,-0.20851441405707474,wing,0.20851441405707474
"('predict', np.int64(96))",predict,color,B,relevant,0.4170288281141495,wing,0.4170288281141495
"('predict', np.int64(96))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(97))",predict,tail,C,relevant,0.5129891760425769,color,0.5129891760425769
"('predict', np.int64(97))",predict,color,B,irrelevant,0.3077935056255462,color,0.3077935056255462
"('predict', np.int64(97))",predict,wing,T,relevant,0.7181848464596078,color,0.7181848464596078
"('predict', np.int64(98))",predict,tail,S,relevant,0.2008948590547275,wing,0.2008948590547275
"('predict', np.int64(98))",predict,color,B,relevant,0.8705443892371525,wing,0.8705443892371525
"('predict', np.int64(98))",predict,wing,N,irrelevant,0.3348247650912125,wing,0.3348247650912125
"('predict', np.int64(99))",predict,tail,C,irrelevant,0.4068942293855797,tail,0.4068942293855797
"('predict', np.int64(99))",predict,color,Y,relevant,-0.4068942293855797,tail,0.4068942293855797
"('predict', np.int64(99))",predict,wing,N,relevant,0.08137884587711594,tail,0.08137884587711594
"('predict', np.int64(100))",predict,tail,S,relevant,-0.32025630761017426,wing,0.32025630761017426
"('predict', np.int64(100))",predict,color,B,relevant,0.32025630761017426,wing,0.32025630761017426
"('predict', np.int64(100))",predict,wing,T,irrelevant,0.48038446141526137,wing,0.48038446141526137
"('predict', np.int64(101))",predict,tail,C,relevant,0.6761234037828132,color,0.6761234037828132
"('predict', np.int64(101))",predict,color,B,irrelevant,0.1690308509457033,color,0.1690308509457033
"('predict', np.int64(101))",predict,wing,T,relevant,0.6761234037828132,color,0.6761234037828132
"('predict', np.int64(102))",predict,tail,S,relevant,-0.2696799449852968,wing,0.2696799449852968
"('predict', np.int64(102))",predict,color,B,relevant,0.6741998624632419,wing,0.6741998624632419
"('predict', np.int64(102))",predict,wing,T,irrelevant,-0.1348399724926484,wing,0.1348399724926484
"('predict', np.int64(103))",predict,tail,C,irrelevant,-0.4045199174779452,tail,0.4045199174779452
"('predict', np.int64(103))",predict,color,Y,relevant,0.6741998624632419,tail,0.6741998624632419
"('predict', np.int64(103))",predict,wing,N,relevant,-0.4045199174779452,tail,0.4045199174779452
"('predict', np.int64(104))",predict,tail,S,relevant,0.6933752452815363,wing,0.6933752452815363
"('predict', np.int64(104))",predict,color,B,relevant,0.4160251471689218,wing,0.4160251471689218
"('predict', np.int64(104))",predict,wing,T,irrelevant,-0.554700196225229,wing,0.554700196225229
"('predict', np.int64(105))",predict,tail,C,relevant,0.17011439313712282,color,0.17011439313712282
"('predict', np.int64(105))",predict,color,Y,irrelevant,0.17011439313712282,color,0.17011439313712282
"('predict', np.int64(105))",predict,wing,T,relevant,0.8505719656856141,color,0.8505719656856141
"('predict', np.int64(106))",predict,tail,S,relevant,0.6211495565912796,wing,0.6211495565912796
"('predict', np.int64(106))",predict,color,B,relevant,0.6211495565912796,wing,0.6211495565912796
"('predict', np.int64(106))",predict,wing,N,irrelevant,0.2662069528248341,wing,0.2662069528248341
"('predict', np.int64(107))",predict,tail,C,irrelevant,0.0,tail,0.0
"('predict', np.int64(107))",predict,color,Y,relevant,-0.2041241452319315,tail,0.2041241452319315
"('predict', np.int64(107))",predict,wing,N,relevant,0.2041241452319315,tail,0.2041241452319315
"('predict', np.int64(108))",predict,tail,S,relevant,0.38490017945975047,wing,0.38490017945975047
"('predict', np.int64(108))",predict,color,B,relevant,0.5773502691896257,wing,0.5773502691896257
"('predict', np.int64(108))",predict,wing,T,irrelevant,0.5773502691896257,wing,0.5773502691896257
"('predict', np.int64(109))",predict,tail,C,relevant,-0.11785113019775789,color,0.11785113019775789
"('predict', np.int64(109))",predict,color,Y,irrelevant,0.11785113019775789,color,0.11785113019775789
"('predict', np.int64(109))",predict,wing,T,relevant,0.8249579113843054,color,0.8249579113843054
"('predict', np.int64(110))",predict,tail,S,relevant,-0.07235746052924216,wing,0.07235746052924216
"('predict', np.int64(110))",predict,color,B,relevant,0.2170723815877265,wing,0.2170723815877265
"('predict', np.int64(110))",predict,wing,T,irrelevant,0.7959320658216638,wing,0.7959320658216638
"('predict', np.int64(111))",predict,tail,S,irrelevant,-0.11867816581938533,tail,0.11867816581938533
"('predict', np.int64(111))",predict,color,Y,relevant,0.8307471607356973,tail,0.8307471607356973
"('predict', np.int64(111))",predict,wing,N,relevant,0.356034497458156,tail,0.356034497458156
"('predict', np.int64(112))",predict,tail,S,relevant,0.0949157995752499,wing,0.0949157995752499
"('predict', np.int64(112))",predict,color,B,relevant,0.47457899787624946,wing,0.47457899787624946
"('predict', np.int64(112))",predict,wing,T,irrelevant,0.8542421961772491,wing,0.8542421961772491
"('predict', np.int64(114))",predict,tail,S,relevant,0.2917299829957891,wing,0.2917299829957891
"('predict', np.int64(114))",predict,color,B,relevant,0.8751899489873673,wing,0.8751899489873673
"('predict', np.int64(114))",predict,wing,T,irrelevant,0.14586499149789456,wing,0.14586499149789456
"('predict', np.int64(115))",predict,tail,C,irrelevant,-0.08137884587711594,tail,0.08137884587711594
"('predict', np.int64(115))",predict,color,Y,relevant,0.8951673046482754,tail,0.8951673046482754
"('predict', np.int64(115))",predict,wing,N,relevant,0.4068942293855797,tail,0.4068942293855797
"('predict', np.int64(116))",predict,tail,S,relevant,0.22360679774997896,wing,0.22360679774997896
"('predict', np.int64(116))",predict,color,B,relevant,0.6708203932499369,wing,0.6708203932499369
"('predict', np.int64(116))",predict,wing,T,irrelevant,0.4472135954999579,wing,0.4472135954999579
"('predict', np.int64(117))",predict,tail,C,relevant,0.5345224838248487,color,0.5345224838248487
"('predict', np.int64(117))",predict,color,Y,irrelevant,0.40089186286863654,color,0.40089186286863654
"('predict', np.int64(117))",predict,wing,T,relevant,0.6681531047810608,color,0.6681531047810608
"('predict', np.int64(118))",predict,tail,S,relevant,-0.1796053020267749,wing,0.1796053020267749
"('predict', np.int64(118))",predict,color,B,relevant,0.5388159060803247,wing,0.5388159060803247
"('predict', np.int64(118))",predict,wing,T,irrelevant,0.5388159060803247,wing,0.5388159060803247
"('predict', np.int64(119))",predict,tail,S,irrelevant,-0.11547005383792514,tail,0.11547005383792514
"('predict', np.int64(119))",predict,color,Y,relevant,0.808290376865476,tail,0.808290376865476
"('predict', np.int64(119))",predict,wing,N,relevant,0.23094010767585027,tail,0.23094010767585027
"('predict', np.int64(120))",predict,tail,S,relevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(120))",predict,color,B,relevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(120))",predict,wing,N,irrelevant,-0.14586499149789456,wing,0.14586499149789456
"('predict', np.int64(121))",predict,tail,C,relevant,0.23214696976024105,color,0.23214696976024105
"('predict', np.int64(121))",predict,color,B,irrelevant,0.8512055557875506,color,0.8512055557875506
"('predict', np.int64(121))",predict,wing,T,relevant,0.23214696976024105,color,0.23214696976024105
"('predict', np.int64(122))",predict,tail,S,relevant,0.23214696976024105,wing,0.23214696976024105
"('predict', np.int64(122))",predict,color,B,relevant,0.8512055557875506,wing,0.8512055557875506
"('predict', np.int64(122))",predict,wing,N,irrelevant,0.0773823232534137,wing,0.0773823232534137
"('predict', np.int64(123))",predict,tail,C,irrelevant,-0.14586499149789456,tail,0.14586499149789456
"('predict', np.int64(123))",predict,color,Y,relevant,-0.14586499149789456,tail,0.14586499149789456
"('predict', np.int64(123))",predict,wing,N,relevant,0.4375949744936837,tail,0.4375949744936837
"('predict', np.int64(124))",predict,tail,S,relevant,-0.9999999999999998,wing,0.9999999999999998
"('predict', np.int64(124))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(124))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(125))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(125))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(125))",predict,wing,T,relevant,0.9045340337332908,color,0.9045340337332908
"('predict', np.int64(126))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(126))",predict,color,B,relevant,0.5834599659915782,wing,0.5834599659915782
"('predict', np.int64(126))",predict,wing,T,irrelevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(127))",predict,tail,C,irrelevant,0.24999999999999994,tail,0.24999999999999994
"('predict', np.int64(127))",predict,color,Y,relevant,0.7499999999999999,tail,0.7499999999999999
"('predict', np.int64(127))",predict,wing,N,relevant,0.4999999999999999,tail,0.4999999999999999
"('predict', np.int64(128))",predict,tail,S,relevant,-0.5303300858899106,wing,0.5303300858899106
"('predict', np.int64(128))",predict,color,B,relevant,0.1767766952966369,wing,0.1767766952966369
"('predict', np.int64(128))",predict,wing,T,irrelevant,0.7071067811865476,wing,0.7071067811865476
"('predict', np.int64(129))",predict,tail,C,relevant,0.2917299829957891,color,0.2917299829957891
"('predict', np.int64(129))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(129))",predict,wing,T,relevant,0.5834599659915782,color,0.5834599659915782
"('predict', np.int64(130))",predict,tail,S,relevant,-0.356034497458156,wing,0.356034497458156
"('predict', np.int64(130))",predict,color,B,relevant,0.8307471607356973,wing,0.8307471607356973
"('predict', np.int64(130))",predict,wing,T,irrelevant,0.11867816581938533,wing,0.11867816581938533
"('predict', np.int64(131))",predict,tail,C,irrelevant,-0.5,tail,0.5
"('predict', np.int64(131))",predict,color,Y,relevant,0.16666666666666666,tail,0.16666666666666666
"('predict', np.int64(131))",predict,wing,N,relevant,-0.5,tail,0.5
"('predict', np.int64(132))",predict,tail,S,relevant,0.7499999999999999,wing,0.7499999999999999
"('predict', np.int64(132))",predict,color,B,relevant,0.24999999999999994,wing,0.24999999999999994
"('predict', np.int64(132))",predict,wing,T,irrelevant,-0.12499999999999997,wing,0.12499999999999997
"('predict', np.int64(133))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(133))",predict,color,B,irrelevant,0.0,color,0.0
"('predict', np.int64(133))",predict,wing,T,relevant,0.816496580927726,color,0.816496580927726
"('predict', np.int64(134))",predict,tail,S,relevant,-0.07930515857181442,wing,0.07930515857181442
"('predict', np.int64(134))",predict,color,B,relevant,-0.396525792859072,wing,0.396525792859072
"('predict', np.int64(134))",predict,wing,T,irrelevant,0.5551361100027009,wing,0.5551361100027009
"('predict', np.int64(135))",predict,tail,C,irrelevant,0.6108472217815261,tail,0.6108472217815261
"('predict', np.int64(135))",predict,color,Y,relevant,0.36650833306891567,tail,0.36650833306891567
"('predict', np.int64(135))",predict,wing,N,relevant,0.4886777774252209,tail,0.4886777774252209
"('predict', np.int64(136))",predict,tail,S,relevant,-0.07559289460184544,wing,0.07559289460184544
"('predict', np.int64(136))",predict,color,B,relevant,0.6803360514166088,wing,0.6803360514166088
"('predict', np.int64(136))",predict,wing,T,irrelevant,0.6803360514166088,wing,0.6803360514166088
"('predict', np.int64(137))",predict,tail,C,relevant,0.37363235887853663,color,0.37363235887853663
"('predict', np.int64(137))",predict,color,B,irrelevant,0.16012815380508713,color,0.16012815380508713
"('predict', np.int64(137))",predict,wing,T,relevant,0.9073928715621603,color,0.9073928715621603
"('predict', np.int64(138))",predict,tail,S,relevant,-0.5303300858899106,wing,0.5303300858899106
"('predict', np.int64(138))",predict,color,B,relevant,0.3535533905932738,wing,0.3535533905932738
"('predict', np.int64(138))",predict,wing,T,irrelevant,0.7071067811865476,wing,0.7071067811865476
"('predict', np.int64(139))",predict,tail,C,irrelevant,0.0607456739230787,tail,0.0607456739230787
"('predict', np.int64(139))",predict,color,Y,relevant,0.6682024131538657,tail,0.6682024131538657
"('predict', np.int64(139))",predict,wing,N,relevant,0.30372836961539346,tail,0.30372836961539346
"('predict', np.int64(140))",predict,tail,S,relevant,0.6897304947150051,wing,0.6897304947150051
"('predict', np.int64(140))",predict,color,B,relevant,-0.49266463908214647,wing,0.49266463908214647
"('predict', np.int64(140))",predict,wing,T,irrelevant,0.0985329278164293,wing,0.0985329278164293
"('predict', np.int64(141))",predict,tail,C,relevant,0.23791547571544325,color,0.23791547571544325
"('predict', np.int64(141))",predict,color,Y,irrelevant,0.23791547571544325,color,0.23791547571544325
"('predict', np.int64(141))",predict,wing,T,relevant,0.23791547571544325,color,0.23791547571544325
"('predict', np.int64(142))",predict,tail,S,relevant,0.6666666666666666,wing,0.6666666666666666
"('predict', np.int64(142))",predict,color,B,relevant,0.6666666666666666,wing,0.6666666666666666
"('predict', np.int64(142))",predict,wing,T,irrelevant,0.3333333333333333,wing,0.3333333333333333
"('predict', np.int64(143))",predict,tail,C,irrelevant,-0.19245008972987523,tail,0.19245008972987523
"('predict', np.int64(143))",predict,color,Y,relevant,0.5773502691896257,tail,0.5773502691896257
"('predict', np.int64(143))",predict,wing,N,relevant,-0.38490017945975047,tail,0.38490017945975047
"('predict', np.int64(144))",predict,tail,S,relevant,0.816496580927726,wing,0.816496580927726
"('predict', np.int64(144))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(144))",predict,wing,N,irrelevant,-0.408248290463863,wing,0.408248290463863
"('predict', np.int64(145))",predict,tail,C,relevant,0.7001400420140048,color,0.7001400420140048
"('predict', np.int64(145))",predict,color,B,irrelevant,-0.14002800840280097,color,0.14002800840280097
"('predict', np.int64(145))",predict,wing,T,relevant,0.5601120336112039,color,0.5601120336112039
"('predict', np.int64(146))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(146))",predict,color,B,relevant,0.3535533905932738,wing,0.3535533905932738
"('predict', np.int64(146))",predict,wing,N,irrelevant,0.3535533905932738,wing,0.3535533905932738
"('predict', np.int64(147))",predict,tail,C,irrelevant,0.6999132392733556,tail,0.6999132392733556
"('predict', np.int64(147))",predict,color,Y,relevant,0.06362847629757779,tail,0.06362847629757779
"('predict', np.int64(147))",predict,wing,N,relevant,-0.44539933408304444,tail,0.44539933408304444
"('predict', np.int64(148))",predict,tail,S,relevant,0.3375263702778072,wing,0.3375263702778072
"('predict', np.int64(148))",predict,color,B,relevant,0.7875615306482168,wing,0.7875615306482168
"('predict', np.int64(148))",predict,wing,N,irrelevant,-0.3375263702778072,wing,0.3375263702778072
"('predict', np.int64(149))",predict,tail,C,relevant,0.554700196225229,color,0.554700196225229
"('predict', np.int64(149))",predict,color,B,irrelevant,0.0,color,0.0
"('predict', np.int64(149))",predict,wing,T,relevant,0.8320502943378436,color,0.8320502943378436
"('predict', np.int64(150))",predict,tail,S,relevant,0.8029550685469662,wing,0.8029550685469662
"('predict', np.int64(150))",predict,color,B,relevant,0.45883146774112354,wing,0.45883146774112354
"('predict', np.int64(150))",predict,wing,T,irrelevant,-0.11470786693528089,wing,0.11470786693528089
"('predict', np.int64(151))",predict,tail,S,irrelevant,0.5601120336112039,tail,0.5601120336112039
"('predict', np.int64(151))",predict,color,Y,relevant,0.5601120336112039,tail,0.5601120336112039
"('predict', np.int64(151))",predict,wing,N,relevant,0.5601120336112039,tail,0.5601120336112039
"('predict', np.int64(152))",predict,tail,S,relevant,0.3333333333333333,wing,0.3333333333333333
"('predict', np.int64(152))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(152))",predict,wing,N,irrelevant,-0.6666666666666666,wing,0.6666666666666666
"('predict', np.int64(153))",predict,tail,C,relevant,0.5773502691896257,color,0.5773502691896257
"('predict', np.int64(153))",predict,color,B,irrelevant,0.0,color,0.0
"('predict', np.int64(153))",predict,wing,T,relevant,0.5773502691896257,color,0.5773502691896257
"('predict', np.int64(154))",predict,tail,S,relevant,0.08873565094161137,wing,0.08873565094161137
"('predict', np.int64(154))",predict,color,B,relevant,0.7986208584745021,wing,0.7986208584745021
"('predict', np.int64(154))",predict,wing,T,irrelevant,0.2662069528248341,wing,0.2662069528248341
"('predict', np.int64(155))",predict,tail,C,irrelevant,0.0,tail,0.0
"('predict', np.int64(155))",predict,color,Y,relevant,-0.3779644730092272,tail,0.3779644730092272
"('predict', np.int64(155))",predict,wing,N,relevant,0.3779644730092272,tail,0.3779644730092272
"('predict', np.int64(156))",predict,tail,S,relevant,-0.1796053020267749,wing,0.1796053020267749
"('predict', np.int64(156))",predict,color,B,relevant,-0.1796053020267749,wing,0.1796053020267749
"('predict', np.int64(156))",predict,wing,T,irrelevant,0.7782896421160246,wing,0.7782896421160246
"('predict', np.int64(157))",predict,tail,C,relevant,-0.08606629658238704,color,0.08606629658238704
"('predict', np.int64(157))",predict,color,B,irrelevant,-0.08606629658238704,color,0.08606629658238704
"('predict', np.int64(157))",predict,wing,T,relevant,0.9467292624062574,color,0.9467292624062574
"('predict', np.int64(158))",predict,tail,S,relevant,0.30151134457776363,wing,0.30151134457776363
"('predict', np.int64(158))",predict,color,B,relevant,0.9045340337332908,wing,0.9045340337332908
"('predict', np.int64(158))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(159))",predict,tail,C,irrelevant,-0.4999999999999999,tail,0.4999999999999999
"('predict', np.int64(159))",predict,color,Y,relevant,0.4999999999999999,tail,0.4999999999999999
"('predict', np.int64(159))",predict,wing,N,relevant,-0.24999999999999994,tail,0.24999999999999994
"('predict', np.int64(160))",predict,tail,S,relevant,0.2773500981126145,wing,0.2773500981126145
"('predict', np.int64(160))",predict,color,B,relevant,0.8320502943378436,wing,0.8320502943378436
"('predict', np.int64(160))",predict,wing,N,irrelevant,0.2773500981126145,wing,0.2773500981126145
"('predict', np.int64(161))",predict,tail,C,relevant,,color,
"('predict', np.int64(161))",predict,color,B,irrelevant,,color,
"('predict', np.int64(161))",predict,wing,T,relevant,,color,
"('predict', np.int64(162))",predict,tail,S,relevant,0.6405126152203485,wing,0.6405126152203485
"('predict', np.int64(162))",predict,color,B,relevant,0.6405126152203485,wing,0.6405126152203485
"('predict', np.int64(162))",predict,wing,T,irrelevant,0.32025630761017426,wing,0.32025630761017426
"('predict', np.int64(163))",predict,tail,S,irrelevant,-0.2603778219616477,tail,0.2603778219616477
"('predict', np.int64(163))",predict,color,Y,relevant,-0.2603778219616477,tail,0.2603778219616477
"('predict', np.int64(163))",predict,wing,N,relevant,0.7811334658849433,tail,0.7811334658849433
"('predict', np.int64(164))",predict,tail,S,relevant,0.3077935056255462,wing,0.3077935056255462
"('predict', np.int64(164))",predict,color,B,relevant,0.10259783520851538,wing,0.10259783520851538
"('predict', np.int64(164))",predict,wing,N,irrelevant,0.3077935056255462,wing,0.3077935056255462
"('predict', np.int64(165))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(165))",predict,color,Y,irrelevant,0.19245008972987523,color,0.19245008972987523
"('predict', np.int64(165))",predict,wing,T,relevant,0.962250448649376,color,0.962250448649376
"('predict', np.int64(166))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(166))",predict,color,B,relevant,0.962250448649376,wing,0.962250448649376
"('predict', np.int64(166))",predict,wing,N,irrelevant,-0.19245008972987523,wing,0.19245008972987523
"('predict', np.int64(167))",predict,tail,C,irrelevant,0.1072112534837795,tail,0.1072112534837795
"('predict', np.int64(167))",predict,color,Y,relevant,-0.32163376045133846,tail,0.32163376045133846
"('predict', np.int64(167))",predict,wing,N,relevant,0.32163376045133846,tail,0.32163376045133846
"('predict', np.int64(168))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(168))",predict,color,B,relevant,0.7905694150420947,wing,0.7905694150420947
"('predict', np.int64(168))",predict,wing,T,irrelevant,0.15811388300841894,wing,0.15811388300841894
"('predict', np.int64(169))",predict,tail,C,relevant,0.5933908290969266,color,0.5933908290969266
"('predict', np.int64(169))",predict,color,Y,irrelevant,0.356034497458156,color,0.356034497458156
"('predict', np.int64(169))",predict,wing,T,relevant,0.5933908290969266,color,0.5933908290969266
"('predict', np.int64(170))",predict,tail,S,relevant,0.37499999999999994,wing,0.37499999999999994
"('predict', np.int64(170))",predict,color,B,relevant,0.7499999999999999,wing,0.7499999999999999
"('predict', np.int64(170))",predict,wing,N,irrelevant,0.4999999999999999,wing,0.4999999999999999
"('predict', np.int64(171))",predict,tail,C,irrelevant,-0.2955987834492879,tail,0.2955987834492879
"('predict', np.int64(171))",predict,color,Y,relevant,-0.49266463908214647,tail,0.49266463908214647
"('predict', np.int64(171))",predict,wing,N,relevant,-0.49266463908214647,tail,0.49266463908214647
"('predict', np.int64(172))",predict,tail,S,relevant,0.5853694070049634,wing,0.5853694070049634
"('predict', np.int64(172))",predict,color,B,relevant,0.4181210050035453,wing,0.4181210050035453
"('predict', np.int64(172))",predict,wing,N,irrelevant,0.2508726030021272,wing,0.2508726030021272
"('predict', np.int64(173))",predict,tail,C,relevant,0.5065022237046951,color,0.5065022237046951
"('predict', np.int64(173))",predict,color,Y,irrelevant,-0.5065022237046951,color,0.5065022237046951
"('predict', np.int64(173))",predict,wing,T,relevant,0.6512171447631795,color,0.6512171447631795
"('predict', np.int64(174))",predict,tail,S,relevant,-0.14586499149789456,wing,0.14586499149789456
"('predict', np.int64(174))",predict,color,B,relevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(174))",predict,wing,N,irrelevant,-0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(175))",predict,tail,C,irrelevant,0.0,tail,0.0
"('predict', np.int64(175))",predict,color,Y,relevant,0.721687836487032,tail,0.721687836487032
"('predict', np.int64(175))",predict,wing,N,relevant,0.5773502691896257,tail,0.5773502691896257
"('predict', np.int64(176))",predict,tail,S,relevant,0.6585855599381419,wing,0.6585855599381419
"('predict', np.int64(176))",predict,color,B,relevant,0.21952851997938067,wing,0.21952851997938067
"('predict', np.int64(176))",predict,wing,N,irrelevant,-0.10976425998969033,wing,0.10976425998969033
"('predict', np.int64(177))",predict,tail,C,relevant,-0.35355339059327373,color,0.35355339059327373
"('predict', np.int64(177))",predict,color,B,irrelevant,0.11785113019775789,color,0.11785113019775789
"('predict', np.int64(177))",predict,wing,T,relevant,0.8249579113843054,color,0.8249579113843054
"('predict', np.int64(178))",predict,tail,S,relevant,0.7071067811865476,wing,0.7071067811865476
"('predict', np.int64(178))",predict,color,B,relevant,0.7071067811865476,wing,0.7071067811865476
"('predict', np.int64(178))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(179))",predict,tail,S,irrelevant,0.14586499149789456,tail,0.14586499149789456
"('predict', np.int64(179))",predict,color,Y,relevant,0.7293249574894728,tail,0.7293249574894728
"('predict', np.int64(179))",predict,wing,N,relevant,0.2917299829957891,tail,0.2917299829957891
"('predict', np.int64(180))",predict,tail,S,relevant,0.36961063547728634,wing,0.36961063547728634
"('predict', np.int64(180))",predict,color,B,relevant,0.6652991438591155,wing,0.6652991438591155
"('predict', np.int64(180))",predict,wing,T,irrelevant,0.517454889668201,wing,0.517454889668201
"('predict', np.int64(181))",predict,tail,C,relevant,0.5488212999484516,color,0.5488212999484516
"('predict', np.int64(181))",predict,color,Y,irrelevant,0.21952851997938067,color,0.21952851997938067
"('predict', np.int64(181))",predict,wing,T,relevant,0.7683498199278324,color,0.7683498199278324
"('predict', np.int64(183))",predict,tail,S,irrelevant,0.07088812050083358,tail,0.07088812050083358
"('predict', np.int64(183))",predict,color,Y,relevant,0.7797693255091694,tail,0.7797693255091694
"('predict', np.int64(183))",predict,wing,N,relevant,0.4962168435058351,tail,0.4962168435058351
"('predict', np.int64(184))",predict,tail,S,relevant,-0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(184))",predict,color,B,relevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(184))",predict,wing,T,irrelevant,0.7293249574894728,wing,0.7293249574894728
"('predict', np.int64(185))",predict,tail,C,relevant,0.6741998624632419,color,0.6741998624632419
"('predict', np.int64(185))",predict,color,B,irrelevant,-0.1348399724926484,color,0.1348399724926484
"('predict', np.int64(185))",predict,wing,T,relevant,0.6741998624632419,color,0.6741998624632419
"('predict', np.int64(187))",predict,tail,C,irrelevant,0.4743416490252569,tail,0.4743416490252569
"('predict', np.int64(187))",predict,color,Y,relevant,0.7905694150420947,tail,0.7905694150420947
"('predict', np.int64(187))",predict,wing,N,relevant,0.0,tail,0.0
"('predict', np.int64(188))",predict,tail,S,relevant,0.7501937734175209,wing,0.7501937734175209
"('predict', np.int64(188))",predict,color,B,relevant,0.4773960376293314,wing,0.4773960376293314
"('predict', np.int64(188))",predict,wing,N,irrelevant,0.20459830184114206,wing,0.20459830184114206
"('predict', np.int64(189))",predict,tail,C,relevant,0.6324555320336758,color,0.6324555320336758
"('predict', np.int64(189))",predict,color,Y,irrelevant,-0.15811388300841894,color,0.15811388300841894
"('predict', np.int64(189))",predict,wing,T,relevant,0.6324555320336758,color,0.6324555320336758
"('predict', np.int64(190))",predict,tail,S,relevant,0.4303314829119351,wing,0.4303314829119351
"('predict', np.int64(190))",predict,color,B,relevant,0.6024640760767094,wing,0.6024640760767094
"('predict', np.int64(190))",predict,wing,N,irrelevant,0.6024640760767094,wing,0.6024640760767094
"('predict', np.int64(191))",predict,tail,C,irrelevant,0.21266436150250076,tail,0.21266436150250076
"('predict', np.int64(191))",predict,color,Y,relevant,0.4962168435058351,tail,0.4962168435058351
"('predict', np.int64(191))",predict,wing,N,relevant,0.6379930845075023,tail,0.6379930845075023
"('predict', np.int64(192))",predict,tail,S,relevant,-0.9233805168766386,wing,0.9233805168766386
"('predict', np.int64(192))",predict,color,B,relevant,-0.10259783520851538,wing,0.10259783520851538
"('predict', np.int64(192))",predict,wing,N,irrelevant,0.10259783520851538,wing,0.10259783520851538
"('predict', np.int64(193))",predict,tail,C,relevant,0.2955987834492879,color,0.2955987834492879
"('predict', np.int64(193))",predict,color,B,irrelevant,-0.0985329278164293,color,0.0985329278164293
"('predict', np.int64(193))",predict,wing,T,relevant,0.8867963503478637,color,0.8867963503478637
"('predict', np.int64(194))",predict,tail,S,relevant,-0.3535533905932738,wing,0.3535533905932738
